,"Object_Type","Combat_Role","Mass","Moment_Of_Inertia","Maneuver_Yaw","Maneuver_Pitch","Maneuver_Roll","Yaw_Governor","Pitch_Governor","Roll_Governor","Afterburner_Accel","Forward_Accel","Retro_Accel","Left_Accel","Right_Accel","Top_Accel","Bottom_Accel","Default_Speed_Governor","Afterburner_Speed_Governor","Afterburner_Type","Afterburner_Usage_Cost","Fuel_Capacity","Hull","Armor_Front_Top_Right","Armor_Front_Top_Left","Armor_Front_Bottom_Right","Armor_Front_Bottom_Left","Armor_Back_Top_Right","Armor_Back_Top_Left","Armor_Back_Bottom_Right","Armor_Back_Bottom_Left","Shield_Front_Top_Right","Shield_Back_Top_Left","Shield_Front_Bottom_Right","Shield_Front_Bottom_Left","Shield_Back_Top_Right","Shield_Front_Top_Left","Shield_Back_Bottom_Right","Shield_Back_Bottom_Left","Shield_Recharge","Shield_Leak","Shield_Efficiency","Reactor_Recharge","Primary_Capacitor","Warp_Capacitor","Jump_Drive_Present","Jump_Drive_Delay","Outsystem_Jump_Cost","Warp_Usage_Cost","Spec_Interdiction","ITTS","Radar_Color","Radar_Range","Tracking_Cone","Max_Cone","Lock_Cone","ECM_Rating","ECM_Resist","Ecm_Drain","Can_Cloak","Cloak_Min","Cloak_Rate","Cloak_Energy","Cloak_Glass","Repair_Droid","Activation_Accel","Activation_Speed","Hold_Volume","Upgrade_Storage_Volume","Upgrades","Prohibited_Upgrades","Sub_Units","Mounts","Dock","Cargo_Import","Cargo","Collide_Subunits","Tractorability"
"Redeemer.blank","Vessel","FIGHTER",11.2,11.2,1000,1000,1000,90,90,90,1500,1125,450,450,450,450,450,300,350,1,4,3.25,120,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,,,,25,"FALSE",1,200,120,0.1,"FALSE","FALSE",100000,0,0,0,0,0,0,,,,,0,0,,,10,40,,"mult_shady_moreupgrade:1;mult_shady_morethrust:1;mult_shady_moreshields:1;mult_shady_moregunrecharge:1;mult_shady_moreshieldrecharge:1;mult_shady_moreturning:1;jump_drive;upgrades/Overdrive:1;upgrades/Capacitors:1;upgrades/Reactors:1;upgrades/Armor:1;upgrades/Sensors:1;upgrades/Shield_Systems:1;upgrades/Passenger_Quarters:1;upgrades/Repair_Systems:1;upgrades/ECM_Systems:1",,"{;;;Light Medium;-0.876000;-0.140000;-0.732000;;;;;;;;;1;1}{;;;Light Medium;0.886000;-0.140000;-0.732000;;;;;;;;;1;1}{;1;32;light-missile;-0.276000;-0.182000;0.00000e+0;;;;;;;;;1;1}{;1;32;light-missile;0.278000;-0.182000;0.00000e+0;;;;;;;;;1;1}{;4;1;Special Special-Missile;-0.582000;-0.182000;0;;;;;;;;;1;1}",,,,,"pPiI"
"Regret","Vessel","FIGHTER",72,72,2500,2500,2500,34,34,34,6000,5250,4500,1500,1500,1500,1500,300,350,1,2,3.46,200,50,50,50,50,50,50,50,50,250,250,,,,,,,25,0,,25,300,25,"FALSE",1,200,120,0.1,"TRUE","TRUE",300000000,5,180,10,0,0,0,,,,,0,0,,,25,125,,"jumpdrive;upgrades/Overdrive:1;upgrades/Capacitors:1;upgrades/Reactors:1;upgrades/Armor:1;upgrades/Sensors:1;upgrades/Shield_Systems:1;upgrades/Passenger_Quarters:1;upgrades/Repair_Systems:1;upgrades/ECM_Systems:1",,"{FS_MWRF_Laser;;;Medium;0;-2.8;5.5;.2;.2;;;;;;;1;1}{FS_MWRF_Laser;;;Medium;0;3;7.75;.2;.2;;;;;;;1;1}{Hail;100;25;special special-missile medium-missile;0;0;6.5;;;;;;;;;1;1}{Hail;100;25;special special-missile medium-missile;0;0;6.5;;;;;;;;;1;1}{Hail;100;25;special special-missile medium-missile;0;0;6.5;;;;;;;;;1;1}",,,,,"pPiI"
"Regret.blank","Vessel","FIGHTER",72,72,2500,2500,2500,34,34,34,6000,5250,4500,1500,1500,1500,1500,300,350,1,2,3.46,200,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,,,,25,"FALSE",1,200,120,0.1,"FALSE",,300000000,5,180,10,0,0,0,,,,,0,0,,,25,125,,"jumpdrive;upgrades/Overdrive:1;upgrades/Capacitors:1;upgrades/Reactors:1;upgrades/Armor:1;upgrades/Sensors:1;upgrades/Shield_Systems:1;upgrades/Passenger_Quarters:1;upgrades/Repair_Systems:1;upgrades/ECM_Systems:1",,"{FS_MWRF_Laser;;;Medium;0;-2.8;5.5;.2;.2;;;;;;;1;1}{FS_MWRF_Laser;;;Medium;0;3;7.75;.2;.2;;;;;;;1;1}{Hail;100;25;special special-missile medium-missile;0;0;6.5;;;;;;;;;1;1}{Hail;100;25;special special-missile medium-missile;0;0;6.5;;;;;;;;;1;1}{Hail;100;25;special special-missile medium-missile;0;0;6.5;;;;;;;;;1;1}",,,,,"pPiI"
"Robin","Vessel","FIGHTER",48,48,3000,3000,3000,65,65,65,2250,2250,2100,450,450,450,450,300,350,1,4,3.51,127,35,35,35,35,35,35,35,35,250,250,,,,,,,25,0,,33,400,250,"TRUE",1,200,20,0.1,"FALSE","TRUE",300000000,5,180,10,0,0,0,,,,,,,,,25,125,,"mult_shady_moreupgrade:1;mult_shady_morethrust:1;mult_shady_moreshields:1;mult_shady_moregunrecharge:1;mult_shady_moreshieldrecharge:1;mult_shady_moreturning:1;upgrades/Overdrive:1;upgrades/Capacitors:1;upgrades/Reactors:1;upgrades/Armor:1;upgrades/Sensors:1;upgrades/Shield_Systems:1;upgrades/Passenger_Quarters:1;upgrades/Repair_Systems:1;upgrades/ECM_Systems:1",,"{Pugilist;;;light;0.800000;-0.600000;8.000000;;;;;;;;;1;1}{Pugilist;;;light;-0.800000;-0.600000;8.000000;;;;;;;;;1;1}{ParticleBeam;;;light;-0.000000;-0.400000;8.200000;;;;;;;;;1;1}{Swarm;25;7;Special Special-Missile;2.000000;0.800000;-4.000000;;;;;;;;;1;1}{Swarm;25;7;Special Special-Missile;-2.000000;0.800000;-4.000000;;;;;;;;;1;1}{Swarm;25;7;Special Special-Missile;1.000000;-1.400000;-1.000000;;;;;;;;;1;1}{Swarm;25;7;Special Special-Missile;-1.000000;-1.400000;-1.000000;;;;;;;;;1;1}{FriendOrFoe;1;16;Medium-Missile Light-Missile;2.5000000;-1.400000;-2.000000;;;;;;;;;1;1}{FriendOrFoe;1;16;Medium-Missile Light-Missile;-2.5000000;-1.400000;-2.000000;;;;;;;;;1;1}",,,,,"pPiI"
"Robin.blank","Vessel","FIGHTER",28,28,3000,3000,3000,65,65,65,2250,2250,2100,450,450,450,450,300,350,1,4,3.51,127,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,,,,25,"FALSE",1,200,120,0.1,"FALSE","FALSE",100000,0,0,0,0,0,0,,,,,,,,,7,125,,"mult_shady_moreupgrade:1;mult_shady_morethrust:1;mult_shady_moreshields:1;mult_shady_moregunrecharge:1;mult_shady_moreshieldrecharge:1;mult_shady_moreturning:1;upgrades/Overdrive:1;upgrades/Capacitors:1;upgrades/Reactors:1;upgrades/Armor:1;upgrades/Sensors:1;upgrades/Shield_Systems:1;upgrades/Passenger_Quarters:1;upgrades/Repair_Systems:1;upgrades/ECM_Systems:1",,"{;;;light;0.800000;-0.600000;8.000000;;;;;;;;;1;1}{;;;light;-0.800000;-0.600000;8.000000;;;;;;;;;1;1}{;;;light;-0.000000;-0.400000;8.200000;;;;;;;;;1;1}{;25;7;Special Special-Missile;2.000000;0.800000;-4.000000;;;;;;;;;1;1}{;25;7;Special Special-Missile;-2.000000;0.800000;-4.000000;;;;;;;;;1;1}{;25;7;Special Special-Missile;1.000000;-1.400000;-1.000000;;;;;;;;;1;1}{;25;7;Special Special-Missile;-1.000000;-1.400000;-1.000000;;;;;;;;;1;1}{;1;16;Medium-Missile Light-Missile;2.5000000;-1.400000;-2.000000;;;;;;;;;1;1}{;1;16;Medium-Missile Light-Missile;-2.5000000;-1.400000;-2.000000;;;;;;;;;1;1}",,,,,"pPiI"
"Seaxbane","Vessel","FIGHTER",25,25,2500,2500,2500,90,90,90,2250,2250,2250,2250,2250,2250,2250,300,350,1,4,2,60,25,25,25,25,25,25,25,25,50,50,,,,,,,15,0,,25,200,25,"FALSE",1,200,120,0.1,"FALSE","FALSE",3000000,5,180,50,0,0,0,,,,,0,0,,,1,1,,"mult_shady_moreupgrade;mult_shady_morethrust;mult_shady_moreshields;mult_shady_moregunrecharge;mult_shady_moreshieldrecharge;mult_shady_moreturning;jump_drive;upgrades/Overdrive:1;upgrades/Capacitors:1;upgrades/Reactors:1;upgrades/Armor:1;upgrades/Sensors:1;upgrades/Shield_Systems:1;upgrades/Passenger_Quarters:1;upgrades/Repair_Systems:1;upgrades/ECM_Systems:1",,"{Arc_Device;;;Light Medium;21.89495;-6.265625;15.019003;;;;;;;;;1;1}{Arc_Device;;;Light Medium;-21.89495;-6.265625;15.019003;;;;;;;;;1;1}{Crippler;;;Light Medium Special;0;19.2408;20.111703;;;;;;;;;1;1}",,,,,"pPiI"
"Seaxbane.blank","Vessel","FIGHTER",25,25,2500,2500,2500,90,90,90,2250,2250,2250,2250,2250,2250,2250,300,350,1,4,2,60,25,25,25,25,25,25,25,25,50,50,,,,,,,15,0,,25,200,25,"FALSE",1,200,120,0.1,"FALSE","FALSE",3000000,5,180,50,0,0,0,,,,,0,0,,,1,1,,"mult_shady_moreupgrade;mult_shady_morethrust;mult_shady_moreshields;mult_shady_moregunrecharge;mult_shady_moreshieldrecharge;mult_shady_moreturning;jump_drive;upgrades/Overdrive:1;upgrades/Capacitors:1;upgrades/Reactors:1;upgrades/Armor:1;upgrades/Sensors:1;upgrades/Shield_Systems:1;upgrades/Passenger_Quarters:1;upgrades/Repair_Systems:1;upgrades/ECM_Systems:1",,"{Arc_Device;;;Light Medium;21.89495;-6.265625;15.019003;;;;;;;;;1;1}{Arc_Device;;;Light Medium;-21.89495;-6.265625;15.019003;;;;;;;;;1;1}{Crippler;;;Light Medium Special;0;19.2408;20.111703;;;;;;;;;1;1}",,,,,"pPiI"
"Shizong","Vessel","FIGHTER",72,72,2500,2500,2500,35,35,35,6750,6750,6750,6750,6750,6750,6750,300,350,1,0,3.46,200,450,450,450,450,450,450,450,450,150,150,150,150,,,,,200,0,,100,600,250,"TRUE",1,200,120,0.1,"TRUE","TRUE",300000000,5,180,10,0,0,0,,,,,0,0,,,25,50,,"upgrades/Overdrive;upgrades/Capacitors:1;upgrades/Reactors:1;upgrades/Armor:1;upgrades/Sensors:1;upgrades/Shield_Systems:1;upgrades/Passenger_Quarters:1;upgrades/Repair_Systems:1;upgrades/ECM_Systems:1",,"{Crippler;;;Light;0;-2.25;.9;.2;.2;;;;;;;1;1}{Crippler;;;Light;0;-2.25;.9;.2;.2;;;;;;;1;1}{Crippler;;;Light;0;-2.25;.9;.2;.2;;;;;;;1;1}{Crippler;;;Light;0;-2.25;.9;.2;.2;;;;;;;1;1}",,,,,"pPiI"
"Shizong.blank","Vessel","FIGHTER",72,72,2500,2500,2500,35,35,35,6750,6750,6750,6750,6750,6750,6750,300,350,1,0,3.46,200,450,450,450,450,450,450,450,450,150,150,150,150,,,,,200,0,,100,600,250,"TRUE",1,200,120,0.1,"TRUE","TRUE",300000000,5,180,10,0,0,0,,,,,0,0,,,25,50,,"upgrades/Overdrive;upgrades/Capacitors:1;upgrades/Reactors:1;upgrades/Armor:1;upgrades/Sensors:1;upgrades/Shield_Systems:1;upgrades/Passenger_Quarters:1;upgrades/Repair_Systems:1;upgrades/ECM_Systems:1",,,,,,,"pPiI"
"Sickle","Vessel","FIGHTER",180,180,2500,2500,2500,26,26,26,10500,10500,6000,2250,2250,2250,2250,300,350,1,4,4.58,150,40,40,40,40,22.5,22.5,22.5,22.5,360,120,,,,,,,20,0,,40,180,250,"TRUE",1,200,60,0.1,"FALSE","TRUE",300000000,5,180,10,0,0,0,,,,,,,,,50,250,,"mult_shady_moreupgrade:1;mult_shady_morethrust:1;mult_shady_moreshields:1;mult_shady_moregunrecharge:1;mult_shady_moreshieldrecharge:1;mult_shady_moreturning:1;upgrades/Overdrive:1;upgrades/Capacitors:1;upgrades/Reactors:1;upgrades/Armor:1;upgrades/Sensors:1;upgrades/Shield_Systems:1;upgrades/Passenger_Quarters:1;upgrades/Repair_Systems:1;upgrades/ECM_Systems:1",,"{friendorfoe;2;32;Light-missile Medium-missile;-1.056411;-1.226957;3.200000;;;;;;;;;1;1}{friendorfoe;2;32;Light-missile Medium-missile;1.056411;-1.226957;3.200000;;;;;;;;;1;1}{HeavyIonBeam;;;Light medium;0;0.1;3;;;;;;;;;1;1}{friendorfoe;2;32;light-missile medium-missile Special;-1.629525;1.044771;3.200000;;;;;;;;;1;1}{friendorfoe;2;32;light-missile medium-missile Special;1.629525;1.044771;3.200000;;;;;;;;;1;1}",,,,,"pPiI"
"Sickle.blank","Vessel","FIGHTER",110,110,2500,2500,2500,26,26,26,10500,10500,6000,2250,2250,2250,2250,300,350,1,4,4.58,150,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,,,,25,"FALSE",1,200,120,0.1,"FALSE","FALSE",100000,0,0,0,0,0,0,,,,,,,,,14,250,,"mult_shady_moreupgrade:1;mult_shady_morethrust:1;mult_shady_moreshields:1;mult_shady_moregunrecharge:1;mult_shady_moreshieldrecharge:1;mult_shady_moreturning:1;upgrades/Overdrive:1;upgrades/Capacitors:1;upgrades/Reactors:1;upgrades/Armor:1;upgrades/Sensors:1;upgrades/Shield_Systems:1;upgrades/Passenger_Quarters:1;upgrades/Repair_Systems:1;upgrades/ECM_Systems:1",,"{;2;32;Light-missile Medium-missile;-1.056411;-1.226957;3.200000;;;;;;;;;1;1}{;2;32;Light-missile Medium-missile;1.056411;-1.226957;3.200000;;;;;;;;;1;1}{;;;Light medium;0;0.1;3;;;;;;;;;1;1}{;2;32;light-missile medium-missile Special;-1.629525;1.044771;3.200000;;;;;;;;;1;1}{;2;32;light-missile medium-missile Special;1.629525;1.044771;3.200000;;;;;;;;;1;1}",,,,,"pPiI"
"Vendetta.blank","Vessel","FIGHTER",180,180,2500,2500,2500,26,26,26,1800,1500,1200,300,300,300,300,300,350,1,4,15,600,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,,,,25,"FALSE",1,200,150,0.1,"FALSE","FALSE",100000,1,1,20,0,0,0,,,,,,,,,10,680,,"mult_shady_moreupgrade:1;mult_shady_morethrust:1;mult_shady_moreshields:1;mult_shady_moregunrecharge:1;mult_shady_moreshieldrecharge:1;mult_shady_moreturning:1;upgrades/Overdrive:1;upgrades/Capacitors:1;upgrades/Reactors:1;upgrades/Armor:1;upgrades/Sensors:1;upgrades/Shield_Systems:1;upgrades/Passenger_Quarters:1;upgrades/Repair_Systems:1;upgrades/ECM_Systems:1",,"{;;;light autotracking;-34.575;0.55;29.427;;;;;;;;;1;1}{;;;light autotracking;-34.575;-4.244;29.427;;;;;;;;;1;1}{;;;light autotracking;-23.535;0.55;33.618;;;;;;;;;1;1}{;;;light autotracking;-23.535;-4.244;33.618;;;;;;;;;1;1}{;;;light autotracking;23.535;0.55;33.618;;;;;;;;;1;1}{;;;light autotracking;23.535;-4.244;33.618;;;;;;;;;1;1}{;;;light autotracking;34.575;0.55;29.427;;;;;;;;;1;1}{;;;light autotracking;34.575;-4.244;29.427;;;;;;;;;1;1}",,,,,"pPiI"
"Zhuangzong","Vessel","FIGHTER",170,170,2500,2500,2500,25,25,25,9000,9000,9000,9000,9000,9000,9000,300,350,3,0,5.42,750,380,380,380,380,380,380,380,380,300,200,250,250,,,,,150,0,,120,800,350,"TRUE",1,200,120,0.1,"FALSE","TRUE",300000000,5,180,10,0,0,0,,,,,,,,,15,200,,"mult_shady_moreupgrade;mult_shady_morethrust;mult_shady_moreshields;mult_shady_moregunrecharge;mult_shady_moreshieldrecharge;mult_shady_moreturning;upgrades/Overdrive;upgrades/Capacitors:1;upgrades/Reactors:1;upgrades/Armor:1;upgrades/Sensors:1;upgrades/Shield_Systems:1;upgrades/Passenger_Quarters:1;upgrades/Repair_Systems:1;upgrades/ECM_Systems:1",,"{KtekBeam;;;Light Medium Heavy;-7.5;-1;0;;;;;;;;;1;1}{KtekBeam;;;Light Medium Heavy;7.5;-1;0;;;;;;;;;1;1}{Ktek;;;Light Medium Heavy;-.75;-6;3.25;;;;;;;;;1;1}{Ktek;;;Light Medium Heavy;.75;-6;3.25;;;;;;;;;1;1}",,,,,"pPiI"
"Zhuangzong.blank","Vessel","FIGHTER",100,100,2500,2500,2500,25,25,25,9000,9000,9000,9000,9000,9000,9000,300,350,3,0,5.42,400,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,,,,25,"FALSE",1,200,120,0.1,"FALSE","FALSE",100000,0,0,0,0,0,0,,,,,,,,,15,200,,"mult_shady_moreupgrade:1;mult_shady_morethrust:1;mult_shady_moreshields:1;mult_shady_moregunrecharge:1;mult_shady_moreshieldrecharge:1;mult_shady_moreturning:1;upgrades/Overdrive;upgrades/Capacitors:1;upgrades/Reactors:1;upgrades/Armor:1;upgrades/Sensors:1;upgrades/Shield_Systems:1;upgrades/Passenger_Quarters:1;upgrades/Repair_Systems:1;upgrades/ECM_Systems:1",,"{;;;Light Medium Heavy;-7.5;-1;0;;;;;;;;;1;1}{;;;Light Medium Heavy;7.5;-1;0;;;;;;;;;1;1}{;;;Light Medium Heavy;-.75;-6;3.25;;;;;;;;;1;1}{;;;Light Medium Heavy;.75;-6;3.25;;;;;;;;;1;1}",,,,,"pPiI"
"Derivative","Vessel","INTERCEPTOR",60,60,2500,2500,2500,80,80,80,4500,4300,3000,1000,1000,1000,1000,350,400,1,4,11.17,275,61.5,61.5,61.5,61.5,61.5,61.5,61.5,61.5,600,600,,,,,,,120,0,,128,512,250,"TRUE",1,200,40,0.1,"TRUE","TRUE",300000000,5,180,10,0,0,0,,,,,,,,,10,100,,"mult_shady_moreupgrade;mult_shady_morethrust;mult_shady_moreshields;mult_shady_moregunrecharge;mult_shady_moreshieldrecharge;mult_shady_moreturning;upgrades/Overdrive:1;upgrades/Capacitors:1;upgrades/Reactors:1;upgrades/Armor:1;upgrades/Sensors:1;upgrades/Shield_Systems:1;upgrades/Passenger_Quarters:1;upgrades/Repair_Systems:1;upgrades/ECM_Systems:1",,"{LR_Disruptor;;;special heavy;-2.24600;-0.412000;-0.328000;;;;;;;;;1;1}{LR_Disruptor;;;special heavy;2.24600;-0.422000;-0.328000;;;;;;;;;1;1}{LR_Disruptor;;;light medium;-0.382000;-5.80000e-2;3.26400;;;;;;;;;1;1}{LR_Disruptor;;;light medium;0.380000;-5.80000e-2;3.26400;;;;;;;;;1;1}{HeatSeeker;2;6;light-missile medium-missile;-0.898000;-0.108000;-1.29000;;;;;;;;;1;1}{HeatSeeker;2;6;light-missile medium-missile;0.904000;-0.108000;-1.29000;;;;;;;;;1;1}{Heatseeker;2;6;light-missile medium-missile;-0.152000;-1.80000e-2;2.67800;;;;;;;;;1;1}{Heatseeker;2;6;light-missile medium-missile;0.158000;-1.80000e-2;2.67800;;;;;;;;;1;1}",,,,,"pPiI"
"Derivative.blank","Vessel","INTERCEPTOR",30,30,2500,2500,2500,80,80,80,4500,4300,3000,1000,1000,1000,1000,350,400,1,4,11.17,275,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,,,,25,"FALSE",1,200,120,0.1,"FALSE","FALSE",100000,0,0,0,0,0,0,,,,,,,,,7,100,,"mult_shady_moreupgrade:1;mult_shady_morethrust:1;mult_shady_moreshields:1;mult_shady_moregunrecharge:1;mult_shady_moreshieldrecharge:1;mult_shady_moreturning:1;upgrades/Overdrive:1;upgrades/Capacitors:1;upgrades/Reactors:1;upgrades/Armor:1;upgrades/Sensors:1;upgrades/Shield_Systems:1;upgrades/Passenger_Quarters:1;upgrades/Repair_Systems:1;upgrades/ECM_Systems:1",,"{;;;special heavy;-2.24600;-0.412000;-0.328000;;;;;;;;;1;1}{;;;special heavy;2.24600;-0.422000;-0.328000;;;;;;;;;1;1}{;;;light medium;-0.382000;-5.80000e-2;3.26400;;;;;;;;;1;1}{;;;light medium;0.380000;-5.80000e-2;3.26400;;;;;;;;;1;1}{;2;6;light-missile medium-missile;-0.898000;-0.108000;-1.29000;;;;;;;;;1;1}{;2;6;light-missile medium-missile;0.904000;-0.108000;-1.29000;;;;;;;;;1;1}{;2;6;light-missile medium-missile;-0.152000;-1.80000e-2;2.67800;;;;;;;;;1;1}{;2;6;light-missile medium-missile;0.158000;-1.80000e-2;2.67800;;;;;;;;;1;1}",,,,,"pPiI"
"Dirge","Vessel","INTERCEPTOR",20,20,2000,2000,2000,100,100,100,3000,2700,2400,450,450,450,450,350,400,1,4,3,160,50,50,50,50,50,50,50,50,123,123,234,234,,,,,25,0,,128,400,25,"FALSE",1,200,120,0.1,"FALSE",,300000000,5,180,10,0,0,0,,,,,0,0,,,5,75,,"mult_shady_moreupgrade;mult_shady_morethrust;mult_shady_moreshields;mult_shady_moregunrecharge;mult_shady_moreshieldrecharge;mult_shady_moreturning;jump_drive;upgrades/Overdrive:1;upgrades/Capacitors:1;upgrades/Reactors:1;upgrades/Armor:1;upgrades/Sensors:1;upgrades/Shield_Systems:1;upgrades/Passenger_Quarters:1;upgrades/Repair_Systems:1;upgrades/ECM_Systems:1",,"{ParticleBeam;;;Light;4.3;0.5;7;;;;;;;;;1;1}{ParticleBeam;;;Light;-4.3;0.5;7;;;;;;;;;1;1}{ParticleBeam;;;Light;3.8;0.5;7;;;;;;;;;1;1}{ParticleBeam;;;Light;-3.8;0.5;7.;;;;;;;;;1;1}{friendorfoe;3;48;light-missile medium-missile special-missile;0;0;0;;;;;;;;;1;1}{friendorfoe;3;48;light-missile medium-missile special-missile;0;0;0;;;;;;;;;1;1}",,,,,"pPiI"
"Dirge.blank","Vessel","INTERCEPTOR",20,20,2000,2000,2000,100,100,100,3000,2700,2400,450,450,450,450,350,400,1,4,3,160,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,,,,25,"FALSE",1,200,120,0.1,"FALSE","FALSE",100000,0,0,0,0,0,0,,,,,0,0,,,5,75,,"mult_shady_moreupgrade:1;mult_shady_morethrust:1;mult_shady_moreshields:1;mult_shady_moregunrecharge:1;mult_shady_moreshieldrecharge:1;mult_shady_moreturning:1;jump_drive;upgrades/Overdrive:1;upgrades/Capacitors:1;upgrades/Reactors:1;upgrades/Armor:1;upgrades/Sensors:1;upgrades/Shield_Systems:1;upgrades/Passenger_Quarters:1;upgrades/Repair_Systems:1;upgrades/ECM_Systems:1",,"{;;;Light;4.3;0.5;7;;;;;;;;;1;1}{;;;Light;-4.3;0.5;7;;;;;;;;;1;1}{;;;Light;3.8;0.5;7;;;;;;;;;1;1}{;;;Light;-3.8;0.5;7.;;;;;;;;;1;1}{;3;48;light-missile medium-missile special-missile;0;0;0;;;;;;;;;1;1}{;;48;light-missile medium-missile special-missile;0;0;0;;;;;;;;;1;1}",,,,,"pPiI"
"Gawain","Vessel","INTERCEPTOR",72,72,2500,2500,2500,70,70,70,6000,5400,4500,1500,1500,1500,1500,350,400,1,4,3.46,400,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,,,,250,"TRUE",1,200,120,0.1,"FALSE",,300000000,5,180,10,0,0,0,,,,,0,0,,,25,225,"{armor03;;}{dualshield04;;}{add_spec_capacitor02;;}{capacitor03;;}{reactor04;;}{jump_drive;;}{starscanner2;;}{ecm_package01;;}","mult_shady_moreupgrade;mult_shady_morethrust;mult_shady_moreshields;mult_shady_moregunrecharge;mult_shady_moreshieldrecharge;mult_shady_moreturning;upgrades/Overdrive:1;upgrades/Capacitors:1;upgrades/Reactors:1;upgrades/Armor:1;upgrades/Sensors:1;upgrades/Shield_Systems:1;upgrades/Passenger_Quarters:1;upgrades/Repair_Systems:1;upgrades/ECM_Systems:1",,"{ParticleBeam;;;Light;1.4;0;.5;.2;.2;;;;;;;1;1}{ParticleBeam;;;Light;-1.4;0;.5;.2;.2;;;;;;;1;1}{reaper;1500;15;Light Medium;0;-2.5;10.25;.2;.2;;;;;;;1;1}{ParticleBeam;;;Light;0;-2.8;10.25;.2;.2;;;;;;;1;1}{Hail;20;5;special special-missile medium-missile;1.95;.45;-.75;;;;;;;;;1;1}{Hail;20;5;Special special-missile medium-missile;-1.95;.45;-.75;;;;;;;;;1;1}{Dumbfire;8;8;light-missile medium-missile;1.95;.81;-.75;;;;;;;;;1;1}{Dumbfire;8;8;light-missile medium-missile;-1.95;.81;-.75;;;;;;;;;1;1}",,,,,"pPiI"
"Gawain.blank","Vessel","INTERCEPTOR",42,42,2500,2500,2500,70,70,70,6000,5400,4500,1500,1500,1500,1500,350,400,1,4,3.46,400,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,,,,25,"FALSE",1,200,120,0.1,"FALSE","FALSE",100000,0,0,0,0,0,0,,,,,0,0,,,15,225,,"mult_shady_moreupgrade:1;mult_shady_morethrust:1;mult_shady_moreshields:1;mult_shady_moregunrecharge:1;mult_shady_moreshieldrecharge:1;mult_shady_moreturning:1;upgrades/Overdrive:1;upgrades/Capacitors:1;upgrades/Reactors:1;upgrades/Armor:1;upgrades/Sensors:1;upgrades/Shield_Systems:1;upgrades/Passenger_Quarters:1;upgrades/Repair_Systems:1;upgrades/ECM_Systems:1",,"{;;;Light;1.4;0;.5;.2;.2;;;;;;;1;1}{;;;Light;-1.4;0;.5;.2;.2;;;;;;;1;1}{;;;Light Medium;0;-2.5;10.25;.2;.2;;;;;;;1;1}{;;;Light;0;-2.8;10.25;.2;.2;;;;;;;1;1}{;4;1;special special-missile medium-missile;1.95;.45;-.75;;;;;;;;;1;1}{;4;1;Special special-missile medium-missile;-1.95;.45;-.75;;;;;;;;;1;1}{;4;1;light-missile medium-missile;1.95;.81;-.75;;;;;;;;;1;1}{;4;1;light-missile medium-missile;-1.95;.81;-.75;;;;;;;;;1;1}",,,,,"pPiI"
"Jackal","Vessel","INTERCEPTOR",20,20,2000,2000,2000,100,100,100,3000,2700,2400,450,450,450,450,350,400,1,4,3,160,50,50,50,50,50,50,50,50,123,123,234,234,,,,,25,0,,128,400,25,"FALSE",1,200,120,0.1,"FALSE",,300000000,5,180,10,0,0,0,,,,,0,0,,,5,75,,"mult_shady_moreupgrade;mult_shady_morethrust;mult_shady_moreshields;mult_shady_moregunrecharge;mult_shady_moreshieldrecharge;mult_shady_moreturning;jump_drive;upgrades/Overdrive:1;upgrades/Capacitors:1;upgrades/Reactors:1;upgrades/Armor:1;upgrades/Sensors:1;upgrades/Shield_Systems:1;upgrades/Passenger_Quarters:1;upgrades/Repair_Systems:1;upgrades/ECM_Systems:1",,"{ParticleBeam;;;Light;4.3;0.5;7;;;;;;;;;1;1}{ParticleBeam;;;Light;-4.3;0.5;7;;;;;;;;;1;1}{ParticleBeam;;;Light;3.8;0.5;7;;;;;;;;;1;1}{ParticleBeam;;;Light;-3.8;0.5;7.;;;;;;;;;1;1}{friendorfoe;3;48;light-missile medium-missile special-missile;0;0;0;;;;;;;;;1;1}{friendorfoe;3;48;light-missile medium-missile special-missile;0;0;0;;;;;;;;;1;1}",,,,,"pPiI"
