Identifier,Components,reliability of distance,Rt. Asc. Hours,Rt. Asc. Minutes,Rt. Asc. Seconds,Declination degrees,Declination seconds,total proper motion arcseconds per year,direction angle of proper motion,radial velocity (km/sec),remark,Spectral type / color class,selected sources,apparent magnitude,code,joint magnitude,b-v color,code,joint color,u-b color,code,joint color,r-i color,code,joint color,trigonometric parallax,std. Err. Of trig. Parallax,resulting parallax,std err of resulting parallax,code,absolute visual magnitude M(V),code (from 74),code (from 75),quality of absolute magnitude,U space velocity component in the galactic plane and directed to the galactic center,V space velocity component in the galactic plane and in the direction of galactic rotation,W space velocity component perpendicular to the plane and in the direction of the galactic north pole,HD number,Durchmusterung number,Giclas number,LHS number,Number according to code in 179,"Additional remarks (names, LTT, LFT, wolf, ross, etc)",Distance in Parsecs,ra in rads,dec in rads,Luminosity in (SOLs)
GJ 1140,,,10,55,7,-7,15.4,0.816,274,,,DA6,,14.31,,,0.32,,,-0.52,,,,,,833,38,833,38,,13.91,,,b,,,,,,G163-027,2333,W 74,,12.0186965,2.858485705,-0.117693369,0.000237587,36,1
Wo 9342,,s,10,55,28,48,33.6,0.1,145,,,dM0,M,10.52,,,1.37,,,1.28,,,0.58,,,536,60,536,60,,9.17,,,c,,,,,BD+49  2004,,,V593,,18.66565275,2.860012868,0.847531885,0.018703168,70,1
NN,,,10,56,14,-30,52.5,0.531,261.4,,,m,,11.95,,,,,,,,,1.01,,,,,56,11,r,10.69,,,d,,,,,,,2335,,LP 905-36,178.5723619,2.863358082,-0.508327145,0.004611958,72,0
NN,,,10,56,24,30,31.5,0.631,238.4,,,m,,15.36,,,1.75,,,,,,,,,447,82,447,82,,13.61,,,d,,,,,,G147-011,2337,,,22.37881639,2.864085303,0.532761754,0.000313205,72,0
Gl 407,,,10,56,40,40,41.9,0.324,279.2,11.6,,G0 V,,5.05,,,0.61,,,0.13,,,,,,719,131,719,131,,4.33,,,d,-24,-3,1,95128,BD+41  21470,,,,,13.92019641,2.865248855,0.710319917,1.614396511,50,0
Gl 408,,,10,57,25,23,6.3,0.465,239.9,3,,M3,K,10.02,,,1.54,,,1.22,,,1.04,,,1446,44,1446,44,,10.82,,,a,-9,-12,-4,,,G058-032,6,V128,,6.939788242,2.868521348,0.403258324,0.004091502,73,1
NN,,,10,58,12,12,20,,,,,M5  e,,15.96,,,,,,,,,1.5,,,,,49,8,r,14.41,,,d,,,,,,,,,,204.0824493,2.871939284,0.215257274,0.000149904,75,1
NN,,,10,58,41,3,16.8,1.103,112.3,,,m,,14.07,,,1.73,,,1.27,,,1.28,,,719,31,719,31,,13.35,,,a,,,,,,G045-027,296,,LTT 12949,13.92019641,2.874048224,0.057246799,0.000397954,72,0
NN,,,10,58,47,15,17,0.329,179.7,-56.4,,G8,K,7.66,,,0.94,,,0.48,,,,,,398,259,48,8,r,6.07,,,d,30,-7,-57,95486,BD+15  2276,,,,LTT 12950,208.3341333,2.874484556,0.266744487,0.325069367,58,1
Wo 9343,,,10,58,50,56,39.1,0.086,69.8,-12,SB,A1 V,,2.37,,,-0.02,,,0.01,,,,,,463,118,463,118,,0.7,,,e,13,2,-8,95418,BD+57  1302,,,,,21.60599074,2.874702722,0.98875811,45.71739599,31,0
Gl 409,,x,10,59,29,-17,41.2,0.02,207,,,,,11.87,,,0.61,,,,,,0.32,C,,555,85,555,85,,10.59,,,d,,,,,,,,,,18.02727134,2.877538882,-0.284721379,0.005056934,72,0
GJ 1141,A,,10,59,38,16,47.4,0.196,152,,,dM0,M,11.51,,,1.48,,,,,,0.85,,,684,73,684,73,,10.69,,,c,,,,,,,,V277,LDS 917,14.63128927,2.878193381,0.293040781,0.004611958,70,1
GJ 1141,B,,10,59,38,16,47.4,0.196,152,,,dM0,M,11.63,,,1.48,,,,,,0.88,,,684,73,684,73,,10.81,,,c,,,,,,,,,LTT 12955,14.63128927,2.878193381,0.293040781,0.004129362,70,1
Gl 410,,,10,59,57,22,14.2,0.152,112.8,-13.9,,dM2  e,M,9.6,,,1.48,,,1.19,,,0.77,,,909,63,909,63,,9.39,,,b,12,3,-10,95650,BD+22  23020,,,V129,,11.01626473,2.8795751,0.388103048,0.015272525,72,1
NN,,,11,0,24,36,55.3,0.185,280,,,m,,13.67,,,,,,,,,1.22,,,,,51,9,r,12.21,,,d,,,,,,,,,LP 263-64,196.0792814,2.881538595,0.644404649,0.001137249,72,0
Gl 411,,,11,0,37,36,18.3,4.807,186.8,-84.3,,M2 Ve,,7.48,,,1.51,,,1.12,,,0.92,,,3973,18,3973,18,,10.48,,,a,46,-53,-74,95735,BD+36  21470,G119-052,37,V594,,2.58444639,2.882483982,0.633641785,0.005596151,72,0
NN,,,11,1,29,40,16.5,0.229,248,,,K5,s,10.74,,,1.4,,,1.23,,,,,,,,44,21,r,9,,,f,,,,,,,,,LP 214-26,227.2734606,2.886265528,0.702931356,0.021873512,65,1
NN,,,11,2,43,45,16.9,0.27,139,,,m,,11.11,,,1.48,,,1.29,,,0.76,,,,,42,7,r,9.23,,,d,,,,,,G176-008,,,,238.0959381,2.89164696,0.790314174,0.017697585,72,0
NN,AB,,11,2,55,-27,1.4,0.19,267.4,19.1,,F3 IV   J,,5.63,,,0.37,,J,0.04,,J,,,,403,119,403,119,,3.7,,,e,-17,-24,0,96202,CD-26  83380,,,,BS 4314,24.82061372,2.892519625,-0.470831655,2.884181457,43,2
Gl 412,A,,11,3,0,43,47,4.528,282.1,68.8,,M2 Ve,,8.74,,,1.54,,,1.18,,,0.81,,,1888,61,1888,61,,10.12,,,a,-132,-6,12,,BD+44  20511,G176-011,38,V035,LTT 12976,5.328208188,2.892883235,0.764163324,0.007796443,72,0
Gl 412,B,,11,3,2,43,46.7,4.531,281.9,,,M6  e,K,14.4,v,,2.09,v,,,,,1.8,,,1888,61,1888,61,,15.78,v,,a,,,,,BD+44  20512,G176-012,39,,,5.328208188,2.893028679,0.764076058,4.2441E-05,76,1
NN,,,11,3,4,10,31,0.919,139.1,,,M3.5,K,12.4,*,,,,,,,,1.06,,,,,55,11,r,11.1,*,,d,,,,,,G045-033,2348,,,181.8190985,2.893174123,0.18355046,0.003161384,73.5,1
Gl 412.1,,,11,4,29,-62,9.2,0.041,281.3,-2,,G8 III,,4.62,,,1.03,,,0.82,,,0.33,,,537,119,537,119,,3.27,,,d,-4,1,-1,96566,CP-61  20670,,,,,18.63092694,2.899355498,-1.079427965,4.285791344,58,2
Gl 412.2,,,11,5,31,-29,54.1,0.526,254.8,12.7,,G2 V,,6.54,,,0.6,,,0.08,,,0.21,,,495,90,495,90,,5.01,,,d,-34,-31,-23,96700,CD-29  88750,,2354,,,20.21027256,2.903864265,-0.490408431,0.862972305,52,0
GJ 1142,A,p,11,5,34,-4,57.2,0.422,184,,,dM6,,12.56,,,1.52,,,1.25,:,,1.08,,,206,130,50,10,r,11.05,,,d,,,,,,G163-051,,,,200.0008333,2.904082431,-0.053174365,0.003310383,76,1
GJ 1142,B,p,11,5,28,-4,52.9,0.422,184,15.4,,DA3,,12.92,,,0.05,:,,-0.69,,,-0.12,,,206,130,50,10,r,11.41,,,d,20,-9,-44,,,G163-050,,W 76,,200.0008333,2.903646099,-0.054425184,0.002376135,33,1
Gl 412.3,,,11,5,43,-27,59.8,0.496,267,14.9,,K7 V,U,9.33,,,1.25,,,1.18,,,0.54,,,484,218,54,9,r,7.99,,,d,-35,-28,-11,,CD-27  78810,,6,U252,,185.1860852,2.90473693,-0.453843783,0.055454698,67,0
NN,,,11,7,7,2,43.6,0.283,276.5,7.7,,G5,,7.68,,,0.78,,,0.4,,,,,,,,40,5,r,5.69,,,c,-32,-12,-5,96937,BD+03  2466,G163-054,,,Wolf 363,250.0006667,2.910845582,0.047589311,0.461300055,55,1
Gl 413.1,,,11,7,7,-24,19.3,0.911,240.5,-5,,M3,K,10.44,,,1.53,,,1.1,:,,0.96,,,1021,84,1021,84,,10.49,,,b,-22,-17,-32,,CD-23  97650,,2358,,LTT 4108,9.81135668,2.910845582,-0.413264878,0.005544843,73,1
Wo 9350,,x,11,7,20,-42,11.2,0.396,132,8,,K1,,9.74,,,0.78,,,0.35,,,,,,405,153,405,153,,7.8,,,f,45,-1,-12,,CD-41  63670,,,,LTT 4109,24.69810932,2.911790969,-0.729780338,0.066060533,61,1
NN,,,11,7,26,-10,0.9,,,,,M0 V,U,10.54,,,1.4,,,1.27,,,0.64,,,,,41,8,r,8.6,,,d,,,,,BD-09  3222,,,U254,Steph 922,243.9031224,2.912227301,-0.174271126,0.031617416,70,0
NN,,,11,8,3,48,13.7,0.586,210.6,,,m,,14.52,,,,,,,,,1.29,,,,,46,8,r,12.83,,,d,,,,,,G176-015,2363,,,217.392071,2.914918017,0.841743209,0.000642456,72,0
Gl 414,A,,11,8,20,30,43.2,0.614,109.8,-15.4,,K8 V,,8.33,,,1.34,,,1.29,,,0.59,,,732,39,732,39,,7.65,,,b,43,2,0,97101,BD+31  22401,G119-060,2367,V600,,13.67340982,2.916154292,0.536165146,0.075848155,68,0
Gl 414,B,,11,8,18,30,43.2,0.618,110.2,-15,,M2 V,,9.98,,,1.52,,,1.15,,,0.92,,,732,39,732,39,,9.3,,,b,43,1,1,,BD+31  22381,G119-059,2366,,,13.67340982,2.916008848,0.536165146,0.01659253,72,0
Gl 414.1,A,,11,8,35,43,41.7,0.766,236.9,-10.5,,M3,K,11.47,,,1.49,,c,,,,1.05,,J,610,30,610,30,,10.4,,,b,-30,-48,-21,,,G122-002,2368,V036,,16.4036137,2.917245123,0.762621617,0.006024084,73,1
Gl 414.1,B,,11,8,35,43,41.7,0.766,236.9,-19,,M3,K,11.82,,,1.54,,c,,,,,,,610,30,610,30,,10.75,,,b,-27,-49,-29,,,,2369,,Kui 55,16.4036137,2.917245123,0.762621617,0.004363994,73,1
Gl 415,,,11,8,43,-10,41.2,1.067,302.4,40,,K4,K,9.24,,,1.1,,,0.92,,,0.48,,,510,119,43,7,r,7.41,,,d,-119,-22,29,97214,BD-10  32160,,298,V601,,232.5588562,2.917826899,-0.162548331,0.094612765,64,1
Gl 416,,,11,9,1,-14,42.7,0.925,129.3,-9.8,VAR,K4 V,,9.05,,,1.21,,,1.08,,,0.54,,,548,84,548,84,,7.74,,,d,79,-1,-16,97233,BD-14  32770,,2370,V602,,18.25731172,2.919135896,-0.231925169,0.069814118,64,0
NN,,,11,9,9,33,48.4,0.203,299,,,dM4,,12.38,,,,,,,,,1.19,,,,,82,16,r,11.95,,,d,,,,,,G119-062,,,,121.9525862,2.919717672,0.590037642,0.001444976,74,1
Gl 416.1,,,11,9,12,-22,33.1,0.105,179.9,6.4,,A2 III,,4.48,,,0.03,,,0.06,,,0.01,C,,523,143,523,143,,3.1,,,e,5,-10,-3,97277,BD-22  30950,,,,Beta Crater,19.12917834,2.919935839,-0.374344036,5.012268891,32,2
NN,,q,11,9,33,-25,51.8,0.279,105,56.7,,G8/K0 V,,7.05,,,0.77,,,0.38,,,,,,240,119,45,4,s,5.32,,,b,34,-42,34,97343,BD-25  8519,,,,LTT 4131,222.2229722,2.921463002,-0.421264304,0.648620651,60,0
Gl 417,,,11,9,49,36,5.3,0.302,236.6,-3.2,,G0 V,,6.41,,,0.61,,,0.1,,,,,,,,44,7,r,4.63,,,d,-17,-26,-11,97334,BD+36  2162,,,,,227.2734606,2.922626555,0.629860238,1.22462838,50,0
NN,,,11,10,0,19,12.4,,,,,M1,s,10.77,,,1.5,,,1.19,,,0.88,,,,,68,12,r,9.93,,,d,,,,,,,,,Steph 928,147.0599569,2.923426497,0.335219572,0.009287531,71,1
Gl 418,,,11,10,39,4,45.3,0.32,261.7,20.8,,K5 V,,8.69,,,1.18,,,1.12,,,0.46,,,,,56,9,r,7.43,,,d,-25,-23,6,97503,BD+05  2463,G010-007,,V604,,178.5723619,2.926262657,0.082990406,0.092885803,65,0
NN,,q,11,10,40,1E-47,30.7,0.471,240,,,K7,K,10.24,,,1.46,,,1.24,,,,,,380,170,50,15,r,8.7,,,e,,,,,,G010-006,,,Wolf 370,200.0008333,2.926335379,0.008930268,0.028835295,67,1
Gl 419,,,11,11,27,20,47.9,0.196,133.4,-20.2,,A4 V,,2.56,,,0.12,,,0.12,,,,,,456,173,456,173,,0.9,,,f,24,-2,-15,97603,BD+21  22981,,,,Delta Leo,21.93742641,2.929753316,0.362999396,38.02572985,34,0
NN,,,11,11,53,25,58.9,0.117,292.2,2,,K1 V,,7.76,,,0.84,,,0.44,,,,,,,,44,7,r,5.98,,,d,-13,0,-2,97658,BD+26  2184,,,,,227.2734606,2.931644089,0.453465628,0.353165127,61,0
Gl 420,A,,11,11,57,73,44.8,0.417,284.9,8.1,,dK5,W,7.68,,,1.06,,,0.92,,,0.4,,,816,97,816,97,,7.24,,,c,-24,1,-7,97584,BD+74   4562,G254-018,,V603,,12.26851253,2.931934977,1.287122146,0.110650421,65,1
Gl 420,B,,11,11,57,73,44.8,0.417,284.9,8.6,,M2,K,11.4,*,,,,,,,,,,,816,97,816,97,,11,*,,c,-25,2,-7,,BD+74   4561,,,,ADS 8100C,12.26851253,2.931934977,1.287122146,0.003466405,72,1
GJ 1143,A,,11,12,21,-22,49.6,0.45,215.3,,,K4 V,,8.98,,,1.14,,,1.02,:,,0.51,,,,,51,8,r,7.52,,,d,,,,97782,BD-22  3102,,,U259,,196.0792814,2.933680306,-0.36954438,0.08549635,64,0
GJ 1143,B,,11,12,21,-22,49.6,0.45,215.3,,,,,13.5,*,,,,,,,,,,,,,51,8,r,12,*,,d,,,,,,,,,DON 466B,196.0792814,2.933680306,-0.36954438,0.001379938,72,0
NN,,,11,12,33,19,44,0.476,162.6,,,m,,12.89,,,1.58,,,1.18,,,1.16,,,,,57,11,r,11.67,,,d,,,,,,G056-026,6,,,175.4395465,2.934552971,0.344411639,0.001870105,72,0
Gl 421,A,,11,12,50,-17,51.7,0.754,169.3,5,,K7 V,U,9.97,,,1.36,,,1.21,,,0.6,,,636,48,636,48,,8.99,,,b,37,-30,-31,,BD-17  33360,,2379,V037,U260,15.73387544,2.935789246,-0.281667052,0.022075915,67,0
Gl 421,B,,11,12,51,-17,51.6,0.754,169.3,18,SB,K7 V,U,10.04,,,1.38,,,1.21,,,0.61,,,636,48,636,48,,9.06,,,b,37,-40,-23,,BD-17  33370,,2380,U261,,15.73387544,2.935861968,-0.281696141,0.020697474,67,0
Gl 421,C,,11,12,46,-17,50.6,0.754,169.3,18,,M3.5,K,13.64,,,1.58,,,1.05,,,1.16,,,636,48,636,48,,12.66,,,b,37,-40,-23,,,,2378,,LTT 4155,15.73387544,2.935498358,-0.281987029,0.000751358,73.5,1
NN,,,11,13,1,55,36.2,,,,,M0,s,11.22,,,1.41,,,1.06,,,0.79,,,,,42,7,r,9.34,,,d,,,,,,,,,Steph 932,238.0959381,2.936589189,0.970461242,0.015992334,70,1
Gl 421.1,A,s,11,13,12,53,2.7,0.171,72.6,-42.1,,F6 V,,6.5,,,0.43,,,-0.12,,,,,,541,102,26,3,s,3.57,,,c,43,8,-29,97855,BD+53  14801,,,,,384.6158179,2.937389131,0.925809902,3.251061109,46,0
Gl 421.1,B,s,11,13,12,53,2.9,0.191,73.6,-42.4,,F9 V,,8.03,,,0.6,,,-0.04,,,,,,541,102,26,3,s,5.1,,,c,46,10,-28,,BD+53  14802,,,,,384.6158179,2.937389131,0.925868079,0.794319257,49,0
GJ 1144,,,11,13,52,-14,25.1,0.227,245,,,K7 V,U,10,,,1.4,,,1.2,,,0.66,,,,,53,11,r,8.62,,,d,,,,,BD-13  3333,,,V607,U263,188.6801286,2.940298013,-0.237044801,0.031040305,67,0
Gl 422,,,11,14,3,-57,17.5,2.733,294.9,-72,,m,,11.65,,,1.47,,,0.92,,,1.1,,,767,142,767,142,,11.07,,,d,-183,9,8,,,,40,,L 192-072,13.05060176,2.941097956,-0.98974713,0.003249959,72,0
NN,,,11,14,13,-27,40.3,0.951,211.7,,,M4,K,13.7,*,,,,,,,,1.28,,,,,64,11,r,12.7,*,,d,,,,,,,2385,,,156.2510667,2.941825176,-0.459516103,0.000724179,74,1
GJ 1145,,,11,14,40,-27,32.4,0.186,122.5,,,M0 V,U,9.79,,,1.4,,,1.21,,,0.64,,,,,58,12,r,8.61,,,d,,,,,CD-27  79780,,,U264,LTT 4170,172.4147598,2.943788672,-0.46181412,0.031327531,70,0
Wo 9356,,s,11,14,42,-1,42.5,0.567,268.1,4,,dK6,,9.78,,,1.17,,,1.18,,,0.44,,,475,91,32,4,r,7.31,,,c,-72,-33,-28,,BD-01  2505,G010-010,2388,,LFT 788,312.5005333,2.943934116,-0.005090544,0.103741303,66,1
Gl 423,A,,11,15,31,31,48.6,0.727,216.2,-15.9,SB,G0 Ve,,4.33,,,0.59,,J,0.04,,J,0.22,t,J,1305,223,96,13,r,4.24,,,c,-3,-33,-21,98231,BD+32  21321,,2390,,,104.1682667,2.947497496,0.555189235,1.753928873,50,0
Gl 423,B,,11,15,31,31,48.6,0.727,216.2,-13.6,SB,G0 Ve,,4.8,*,,,,,,,,,,,1305,223,96,13,r,4.7,*,,d,-3,-33,-19,98230,BD+32  21322,,2391,,,104.1682667,2.947497496,0.555189235,1.148161408,50,0
Gl 423.1,,,11,15,47,-4,47.5,0.81,101.4,13.1,,G8 V,,7.29,,,0.73,,,0.28,,,0.28,,,516,97,44,7,r,5.51,,,d,82,9,31,98281,BD-04  30490,G163-074,2393,,,227.2734606,2.948661049,-0.05599598,0.544486405,58,0
Gl 424,,,11,17,29,66,7,2.961,273.6,60,,M1 V,,9.31,,,1.41,,,1.08,,,0.75,,,1140,35,1140,35,,9.59,,,a,-137,-10,-2,,BD+66   7170,G236-065,41,V038,SZ Ursa Majoris,8.790958672,2.956078699,1.153953524,0.012703018,71,0
Gl 425,A,,11,18,57,-20,10.7,0.233,126.6,7.4,,K4/5 V  J,,8.74,,,1.36,,J,1.2,,J,0.58,,,635,82,635,82,,7.75,,,c,18,-6,2,98712,BD-19  3242,,,V608,,15.75861981,2.962478239,-0.345953347,0.069174027,64,1
Gl 425,B,,11,18,57,-20,10.7,0.233,126.6,,,m,,11,*,,,,,,,,,,,635,82,635,82,,10,*,,c,,,,,,,,,,15.75861981,2.962478239,-0.345953347,0.008707608,72,0
GJ 1146,,s,11,19,6,6,26.1,1.749,206,,,k-m,,13.58,,,1.64,,,1.27,?,,1.09,,,540,42,540,42,,12.24,,,b,,,,,,G010-017,301,,,18.52752158,2.963132738,0.112311937,0.001106254,72,0
Gl 426,A,q,11,19,12,18,27.9,0.183,235.4,-4.1,,K0,K,8.03,,,0.89,,J,0.64,,J,,,,262,322,40,6,r,6.04,,,d,-9,-16,-12,98736,BD+19  24431,,,,ADS 8140,250.0006667,2.96356907,0.322275046,0.33417706,60,1
Gl 426,B,q,11,19,12,18,27.9,0.183,235.4,,,K7,K,10.7,*,,,,,,,,,,,262,322,40,6,r,8.7,*,,d,,,,,BD+19  24432,,,,,250.0006667,2.96356907,0.322275046,0.028835295,67,1
NN,,,11,19,20,-12,56.6,0.515,261,30,,M8,,19.57,,,,,,,,,,,,702,21,702,21,,18.8,,,a,-27,-37,6,,,,2397,a,LP 732-94,14.25672098,2.964150846,-0.192975238,2.62861E-06,78,1
NN,,,11,19,21,47,11.1,0.265,232.4,,,K6,s,9.8,,,,,,,,,0.53,,,,,43,6,r,7.97,,,d,,,,,BD+47  1863,G176-029,,,LTT 13073,232.5588562,2.964223568,0.823533608,0.056485729,66,1
GJ 2084,AB,,11,19,37,-24,30.2,0.089,249.6,,,K4 V  J,,9.08,,,1.26,,,1.07,,,0.62,,,,,68,12,r,8.24,,,d,,,,98800,CD-24  97060,,,U267,ADS 8131,147.0599569,2.965387121,-0.410094197,0.044048735,64,0
NN,,,11,20,33,26,10.4,1.059,252,,,m,,15.14,,,1.84,,,,,,,,,577,55,577,55,,13.95,,,c,,,,,,,302,,USNO 721,17.34064293,2.969459556,0.456810843,0.000228993,72,0
NN,,,11,20,37,45,5.2,0.315,248,,,m,,12.74,,,,,,,,,1.03,,,,,41,8,r,10.8,,,d,,,,,,G122-020,,,,243.9031224,2.969750444,0.786910782,0.004167573,72,0
GJ 2085,,,11,21,13,8,50.1,1.036,278.4,58,,dM1,K,11.18,,,1.48,,,1.14,,,0.82,,,394,145,48,9,r,9.59,,,d,-104,-50,23,,,G010-019,303,,,208.3341333,2.972368438,0.154199839,0.012703018,71,1
NN,,,11,21,29,-18,5.3,0.616,266.7,,,M3,K,13.05,,,,,,,,,1.22,,,,,60,13,r,11.94,,,d,,,,,,,2401,,LTT 4217,166.6676667,2.973531991,-0.312617558,0.001458347,73,1
Gl 427,,,11,21,39,21,38.1,1.05,270.2,51,,DA7,,14.24,,,0.28,,,-0.53,,,,,,742,30,742,30,,13.59,,,a,-60,-26,-17,,,G120-045,304,W079,Ross 627,13.48946356,2.974259212,0.377601984,0.000319028,37,1
NN,A,,11,22,13,78,32.6,0.678,248.9,,,M2.5,K,12.15,,,,,,,,,0.97,,,,,44,6,r,10.37,,,c,,,,,,G253-050,2405,,LTT 13090,227.2734606,2.976731761,1.370839772,0.006192865,72.5,1
NN,B,,11,22,1,78,33.7,0.678,248.9,,,M3,K,12.65,,,,,,,,,1.01,,,,,44,6,r,10.87,,,c,,,,,,G253-049,2404,,LTT 13091,227.2734606,2.975859097,1.371159749,0.003907345,73,1
NN,,p,11,22,18,40,16.7,0.122,254,4,,dM0,W,10.33,,,1.36,,,1.25,,,0.64,,,262,153,44,9,r,8.55,,,d,-11,-8,0,,,,,V039,,227.2734606,2.977095372,0.702989534,0.033107573,70,1
Gl 428,A,,11,22,29,-61,22.4,0.49,277.1,4.7,,K7 V,,7.5,,,1.26,,J,1.18,,J,0.54,,J,909,86,909,86,,7.29,,,c,-21,-14,-5,99279,CP-60  29112,,2402,,,11.01626473,2.977895314,-1.058134948,0.105670093,67,0
Gl 428,B,,11,22,29,-61,22.4,0.49,277.1,4.5,,M0 Ve,,8.3,*,,,,,,,,,,,909,86,909,86,,8.1,*,,c,-21,-14,-5,,CP-60  29113,,,,,11.01626473,2.977895314,-1.058134948,0.05011136,70,0
NN,,,11,23,33,-63,41.8,0.318,257.3,-5,SB,F7 V +F7V,,5.17,,,0.5,,,0.02,,,,,,409,57,409,57,,3.23,,,d,-31,-7,-19,99453,CP-63  18930,,,,LTT 4227,24.45669575,2.982549526,-1.087398302,4.446638346,47,1
Gl 429,A,,11,24,13,3,17.1,0.747,283.6,3.8,,K0 IV,,6.5,,,0.8,,,0.48,,,0.24,,,604,64,604,64,,5.41,,,c,-57,-12,-9,99491,BD+03  25021,,2407,,,16.56636234,2.985458408,0.057334066,0.597020171,60,2
Gl 429,B,,11,24,14,3,16.7,0.745,284.7,1.7,,K2 IV-V,,7.58,,,1,,,0.92,,,0.34,,,604,64,604,64,,6.49,,,c,-57,-10,-11,99492,BD+03  25030,G010-023,2408,,,16.56636234,2.98553113,0.057217711,0.220784102,62,2
NN,,p,11,25,4,4,15.2,0.095,288,,,dM0,M,10.68,,,1.42,,,,,,0.69,,,278,60,43,7,r,8.85,,,d,,,,,BD+ 4  2470,,,V609,,232.5588562,2.989167232,0.074234671,0.025114322,70,1
Gl 429.2,,s,11,25,26,-8,53.7,0.994,148.6,,,M2,K,12.37,,,1.46,,,1.02,,,0.84,,,418,53,418,53,,10.48,,,c,,,,,,,2412,,,23.93041306,2.990767117,-0.124005643,0.005596151,72,1
NN,,,11,26,8,48,30.3,0.074,327.7,,,G5,,7.89,,,,,,,,,,,,,,43,5,o,6.06,,,c,,,,99748,BD+49  2059,,,,,232.5588562,2.993821444,0.846571954,0.328077345,55,1
NN,,,11,26,23,10,26.8,0.929,306.5,,,M3,K,12.56,,,1.6,,,1.14,,,1.2,,,638,85,638,85,,11.58,,,c,,,,,,G056-044,2415,,Wolf 398,15.68461958,2.994912274,0.182328729,0.002031739,73,1
NN,,,11,26,42,18,33.2,,,,,DC8,,13.79,,,,,,,,,,,,,,114,13,w,14.07,,,c,,,,,,,,W,,87.72119827,2.996293993,0.323816754,0.000205031,72,0
Gl 429.3,,x,11,27,28,-51,23.3,0.358,283.4,7,VAR,F6 V,,7.38,,,0.41,,,-0.08,,,,,,511,102,511,102,,5.92,,,d,-28,-18,-2,100004,CD-50  60600,,,,,19.57799089,2.999639208,-0.883340223,0.373232102,46,0
Gl 429.4,,,11,28,18,-56,51.5,0.557,272.7,-2.7,,K4 Ve,,8.33,,,1.06,,,0.99,,,0.37,,,472,84,50,7,r,6.82,,,d,-48,-18,-14,304391,CP-56  45540,,2417,,,200.0008333,3.00327531,-0.962403638,0.162915092,64,0
Gl 430,,p,11,28,22,63,26,0.06,81,-6,,dM0,W,10.02,,,1.33,,,1.26,,,0.61,,,351,119,48,9,r,8.43,,,d,8,0,-3,,BD+63   9650,,,V132,,208.3341333,3.003566199,1.107120522,0.036976833,70,1
NN,,,11,28,35,-14,39.6,1.393,164,,,m,,14.29,,,1.81,,,,,,1.4,,,,,78,11,r,13.75,,,d,,,,,,,306,,LP 732-35,128.2064282,3.004511585,-0.232826922,0.000275312,72,0
Gl 430.1,,,11,29,8,22,56.5,0.58,270,-5.1,,dM1  e,W,10.3,,,1.48,,,1.22,,,0.81,,,567,136,567,136,,9.1,,,e,-41,-17,-20,,BD+23  23590,G120-057,2422,V133,,17.64613785,3.006911413,0.400407619,0.01994879,71,1
NN,A,q,11,29,10,14,38.6,0.383,240.1,-4.2,,G0 V,,6.2,,,0.57,,,0.07,,,,,,216,75,41,4,s,4.26,,,c,-23,-32,-21,100180,BD+15  23451,,,,Wolf 401,243.9031224,3.007056857,0.25557438,1.721914506,50,0
NN,B,q,11,29,10,14,38.6,0.383,240.1,-10.3,,K6 IV,,9.22,,,1.14,,,1.03,,,,,,216,75,41,4,s,7.28,,,c,-22,-30,-26,,BD+15  23452,,,,LTT 13146 ,243.9031224,3.007056857,0.25557438,0.106647895,66,2
Gl 431,,,11,29,23,-40,46.3,0.717,290.1,-78,,M3.5,K,11.52,,,1.54,,,0.97,,,1.16,,,943,121,943,121,,11.39,,,c,-56,60,-25,,,,2423,,L 396-007,10.62018686,3.008002244,-0.684663577,0.002420313,73.5,1
Gl 431.1,A,,11,29,32,61,21.6,0.076,180.5,-47.9,,F6 V,,5.74,,,0.5,,J,-0.01,,J,,,,439,52,439,52,,3.95,,,c,23,-26,-34,100203,BD+61  12462,,,, BS 4439,22.78636159,3.008656742,1.070934029,2.290960871,46,0
Gl 431.1,B,,11,29,32,61,21.6,0.076,180.5,,,G3 V,,7.1,*,,,,,,,,,,,439,52,439,52,,5.3,*,,c,,,,,BD+61  12463,,,,,22.78636159,3.008656742,1.070934029,0.660680006,53,0
Wo 9367,,s,11,31,48,3,20.3,0.214,239.6,3,,F6 V,,5.77,,,0.46,,,0.01,,,,,,440,119,38,5,r,3.67,,,c,-14,-21,-10,100563,BD+03  2521,,,,LTT 13159,263.1585281,3.018546941,0.058264908,2.964989566,46,0
Gl 432,A,,11,32,3,-32,34,1.061,320.8,-22.6,,K0 V,,5.98,,,0.81,,,0.39,,,0.29,,,1017,115,1017,115,,6.02,,,c,-49,20,13,100623,CD-32  81790,,308,,,9.849812167,3.019637772,-0.548615162,0.340390183,60,0
Gl 432,B,,11,32,4,-32,34.1,1.061,320.8,,,m,,15,*,,,,,,,,,,,1017,115,1017,115,,15,*,,e,,,,,,,309,,VB  4,9.849812167,3.019710494,-0.548586073,8.70564E-05,72,0
NN,,p,11,32,9,-23,35.6,0.681,245.9,,,M1,K,11.17,,,1.53,,,,,,0.8,,,295,188,47,9,r,9.53,,,d,,,,,CD-23 100620,,2427,,LTT 4281,212.7667408,3.020074104,-0.391070108,0.013424809,71,1
